,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,步步为赢,我把第一季看完了,0,103,0,6745232164415278492
0,,丁辉给我加油,0,101,0,6745731605315385048
0,,丁辉冲冲冲！！！！！！！,1,93,12,6742408146322921432
0,,直接拉到后面看结尾了,4,92,12,6742408855789444333
0,,丁辉，给我冲冲冲！！！,1,91,8,6742408830073206774
0,一一一,丁辉,1,90,1,6742421589632513113
0,,时长爱了,0,93,1,6742421974355740384
0,我是流星我很忙，你有愿望我帮忙!,末位淘汰就挺残酷的,0,90,5,6742426671129274063
0,zackD,加油💪,0,91,2,6742442444596999005
0,,丁辉加油,1,92,2,6742449330479146345
0,═╪ηα分,ccheng heng,0,93,0,6742866927808877943
0,,最后一期,0,91,1,6743421478977942656
0,,丁辉呜呜呜呜,0,92,1,6743537723325793168
0,,丁辉真的很优秀了,5,94,1,6745280590163460620
0,盈昃,我是于克飞,3,119,2,6742408345732760466
0,lie,丁辉后援团来了,5,115,8,6742411339035516467
0,,王姐我来了！,3,116,4,6742416101339577163
0,Nong~,加油,1,117,0,6742422531623856239
0,,丁辉加由,5,116,0,6742422187761928303
0,冷静的小笼包,丁辉加油,0,116,1,6742456415837202630
0,Thorn,可惜的辉辉,4,118,3,6742605449956627851
0,Starry Night,丁辉不差,0,116,1,6742465703137713468
0,,深深我来了,0,116,2,6742641632299481927
0,,丁辉冲冲冲,0,117,3,6742651189349294087
0,,飞飞加油,0,116,0,6742654522020263225
0,,就想问丁辉还在吗,0,116,0,6742738180081119344
0,,丁辉，给我冲冲冲！！！,3,117,4,6742779438959196889
0,,来看本季最后一期,0,116,0,6742848909648359813
0,,我都怕下期片头变样了就😭,0,119,4,6743477418813045660
0,,来看深深,0,119,0,6743513645881692347
0,,告别辉哥 ,0,117,0,6743568243408171279
0,^_^,咸鱼 : 这一季残酷的很,0,119,0,6743768787491202293
0,向日葵,周深周深周深周深周深周深周深周深,0,119,0,6745018426252082648
0,,表白詹秋怡 一直很喜欢很喜欢她 温柔且坚定,0,118,1,6746089702416743170
0,,来了来了,2,113,4,6742404783341236305
0,,来早，没什么弹幕呀,1,110,3,6742407055946485864
0,-cccc！！,八点26分，冲冲冲,0,110,4,6742414066285220299
0,,王姐我来了！,0,110,3,6742407546414857860
0,Cecilia,周三更新太棒了🌟,2,114,7,6742418239747460009
0,,教资的别走,4,111,2,6742429354712092137
0,,一晔知秋还在就好,5,112,8,6742446287582899844
0,,其实每次布置任务的时他都有一点实力的但是搭档不给力,0,113,1,6742452592153489631
0,羽泽,支持丁辉,0,111,1,6742491398739082214
0,,我是丁辉和那个女孩的粉,0,111,1,6742618561329693679
0,,我辉哥,2,113,0,6742758039096901871
0,孟德斯鸠家的卷毛狗, 辉哥加油,1,112,0,6743020232698741557
